district,min_noise,max_noise,summer_noise_complaints,min_arrests,max_arrests,density,ldensity,p21own,p21rent,mhhi21,mean_noise,mean_arrests,living_alone_ratio,same_sex_ratio,black_nys_ratio,black_fb_ratio,white_transplant_ratio,femHHH_ratio,drive_ratio,train_ratio,walk_ratio,bike_ratio,wfh_ratio,bus_ratio,hh21olongp,h21p,nha21p,nhb21p,nhw21p,mex21p,prican21p,domin21p,colomb21p,kor21p,chin21p,venez21p,hh21op,hh21rc,range_of_arrests,range_of_noise,cvap21bapp,rv21irp,rv21italp,pg20jrbp,pg20djtp,dpp20bs,adams213p,garcia213p,winda21p,perc_retail,perc_finance,perc_healthcare
8,4.18910335180522,34.4286231188588,69.2903365455099,0.738910475521025,3.49530631422812,19670.6996644352,2.98803271231498,90.5307948925445,1245.48531404033,8479.90012672616,57.6571373398179,6.87850350600365,6.53749571410365,0.191606821578023,25.5031428770778,5.32980638800735,2.86330910777287,30.0997693799382,9.69919347738343,0.824026651414024,9.61201423227935,1.15511982161889,7.56436143439999,11.2524625979478,26.9652371791591,57.4025549050603,4.6345860784795,27.6858974173166,7.78386892964252,6.76676855920743,23.4224640928429,17.3168867501182,0.47661781839702,0.185362044326368,2.73665412002063,0.073685497716147,6.75847325358283,238.292825498772,11.0344267375949,142.488296552987,22.0531523696823,1.54294483583007,2.0620488532323,86.727724030112,11.49663362989,117.477341169497,55.4981380475835,27.636178281795,2.18876014732071,10.9318234679957,4.3846199805006,24.1920493355549
9,5.23565204619114,32.1556306964236,65.9107784111098,0.472506413255747,2.71009297056564,24020.5115108324,2.79860295057738,192.073289725072,1076.52736220887,14591.593110774,68.0846700069581,5.65635260528803,7.30926764193505,0.224121291100499,34.1630683798708,8.38957114723491,7.14461940087417,23.3309962849533,8.5248636138648,1.07128597058713,7.51927798068148,1.29394373576489,12.2831324892985,7.68096680663039,18.0394242601347,25.4652933115314,3.99910736276672,49.3780958988573,14.9887767319139,2.9904404156855,7.09138437353126,10.0235775095262,0.401458692894313,0.460549703608752,1.20054256765389,0.227462586528748,14.351963896762,139.64557151422,9.71317016705129,119.286672241923,38.7512837777152,2.53163409864898,1.01194943586982,92.4536966237492,5.66006142571515,125.583058339191,54.7368054803181,31.0839131104109,3.62023613327288,9.62427043304579,5.95763651962291,20.101612195919
10,6.29739855715052,67.1495656925558,155.654229810563,0.38260491268035,2.07488780970664,24141.1153425905,2.46346041878631,127.046982162042,1380.91727253766,14262.5218290848,146.684972370922,6.05309750088749,4.6208885665815,0.542454050736744,5.47651227593633,3.35661610606162,8.82441862905849,23.2842769163402,8.77712286010765,1.06478500226366,10.8588806905672,0.592808617810257,10.5525776336084,8.36550295095675,23.9637330776018,67.8256007855186,3.20881443020948,5.89630955804891,20.3646376033529,3.93323299842967,5.40092432873853,46.2628873769762,1.01853142952133,0.261787268390546,1.16255712690103,0.412726126481048,9.2563601765554,342.397513477148,10.2975983216567,348.974244770746,38.2219449247885,1.5927746956172,2.50931534156932,83.4683539399555,14.4826577114576,204.259672894651,39.6820469662832,41.9658505978587,0.726035709661835,8.94023634813558,5.20301321996311,20.3875642118549
11,2.99437794806526,53.9645687900671,101.18808127011,0.487307532651761,2.12306868645722,17731.0579156101,3.63248935924728,385.802607653345,984.306052238476,23532.4916970364,52.2270222837457,3.21137562168074,5.95890271971007,0.203372924175056,10.8451315503152,6.25064944826207,5.3861559083019,17.0015063727966,27.6589047899948,5.01927509978887,6.72557123995615,0.372287907407897,10.062361573555,10.13808212469,38.4789014426033,40.3193679563011,5.68059167318277,16.7531966756317,33.4477614236993,3.75644056095364,11.1477824377125,16.7142455938105,0.730923641480605,0.536404557794346,0.730126762898623,0.192839388762932,32.6315795675443,167.445350381062,4.93257163249876,149.285744546612,39.2801086586785,4.44580871401698,1.89981600209095,76.1102653376204,18.6081911636429,87.5621631269271,42.6293377742026,42.2084095126296,3.58108843717302,9.29339574409431,5.12087858059124,25.6677148838717
12,1.13232598325781,108.791308117082,221.120230560391,0.474152943444654,2.2142046190911,16760.5737773655,3.78031557349115,609.071048313969,807.784267132379,21673.8101934747,52.168236293792,2.528030338191,4.99039460468554,0.0996940963501774,32.6421151492566,25.4323183837338,0.275091037129265,28.415633124709,31.771204196445,1.4615352050624,5.95829389866088,0.273308725591285,4.86341922890128,18.6788101138845,42.974080016518,29.5905676493094,2.28575753276676,61.2252697159161,3.43700626736605,1.72909868898468,14.2470309141383,8.88796587746501,0.377342323390987,0.00815360658579698,0.185775441938919,0.0836097764986435,41.175966027891,92.0794544400201,4.5593785948175,189.357622345344,24.3518747085207,2.20750242129465,1.13789397651268,90.2717409424633,7.65202049608833,71.9562607371124,75.5345175626253,13.7589425203824,21.0989476844123,10.994900219544,3.45735399520568,34.714178761413
13,1.65264311898865,17.8439104689156,28.8102193968221,0.643570513525888,2.04441899286536,14923.5149642116,4.74265577928375,685.533774078142,818.625436877884,33483.6384797867,16.8342453786992,2.3204357634437,4.51817841258654,0.375806247286471,10.987903061366,4.65276025275765,2.25695318571639,20.1612524929526,37.4216908556388,0.815676572513828,6.0101641795586,0.490712076934031,5.585281418442,11.9665897490973,40.839878728045,44.0823326915422,7.5047730855478,14.2024461889393,31.4735958456799,2.77115824205552,20.5519029179504,12.0653216539815,0.498886611574235,0.28328479448328,1.4421502733552,0.211293844535484,41.2121208306638,71.6961087156743,3.0999376301815,36.0629720811832,28.321153427649,2.72419181017141,4.0543143402306,63.8011938855124,31.1767297845696,56.6628308156815,46.9595943803081,35.0829211829157,3.00378568629569,10.866594143534,4.71972805294267,24.6886117717227
14,5.58584272144276,64.64364790366,142.005445146666,0.384502953789298,2.93296395789466,37388.1403633879,4.27636621845109,116.67749661577,1648.99272684928,13805.3304041032,65.9456215993039,3.49917873822613,4.3116097595163,0.116476878657386,14.2380655023939,8.7888530816727,0.56457822824874,33.5470286942617,15.0431594110486,1.72840211124139,7.79629722583718,0.564365709844844,6.51032538949837,17.9461698645736,39.7096449992375,74.6977722758337,1.91847863034921,18.4816879102453,2.78771568466398,6.28382881955907,13.5639355322449,44.3429125294089,0.410215387327798,0.0623465902843102,0.0919751313515982,0.28489178791124,6.80552514195734,324.302939364171,7.11023048885042,176.009144831437,16.2450913426353,1.09145435912172,2.33514012430357,82.5974886285477,15.8216651366917,83.4543661470063,61.3152959110199,21.3529132080997,2.36867199848402,11.7236562560622,3.30374984028126,28.0567474472349
15,4.79511180001826,50.7388659659479,93.5060654164275,0.872937245810858,4.55813947198233,36973.6455126391,4.94445330713661,149.759056300999,1589.72804445681,16826.9387728014,45.9376463644284,4.73563113840844,5.15298357319335,0.118528704242718,20.928467553169,9.88126812509733,1.45921193454664,31.6449487149167,17.2892109936545,2.49821528236093,7.63363158116822,0.280242360311985,7.60126320888716,20.2746416107116,39.9790723149553,62.3370724273641,2.02630253175121,27.6657740484411,5.60274994186371,6.80870557340901,18.245327456674,28.4732913455121,0.538875624571883,0.106016543389497,0.0908651419359391,0.105058632394372,11.6454797819106,245.357703210923,8.76535648917752,106.380625861022,14.065066637521,1.54727118557775,2.17936990757378,80.9895241362115,13.7671917981499,59.0384158380226,59.1486255972471,20.8959048606422,2.07884029867531,12.1355335956409,3.1206867525452,28.6238747339197
16,3.55551519590144,49.5478675652279,103.643068496721,0.507138818197624,3.66247303358598,37189.2158709242,4.26170619255682,92.7681240383878,1770.47196063158,12836.3014206703,53.2402769269858,3.80941326390464,5.0236206021882,0.0454485912001509,26.574048185383,11.3845221465003,0.39557798396932,34.5550957815915,15.7905762039999,1.08890616447029,9.12233958317471,0.503872033792884,4.46487722413249,20.4769080934031,34.1106348250009,60.366425353825,1.02799649145462,34.8448563837047,1.83711417913585,4.91919556464483,15.156953190908,31.7203878196638,0.186522422787326,0.0211721408317683,0.107218718459087,0.0514741016121054,6.48744691450453,284.091780327582,7.90197277704769,129.652572602115,13.4370697457321,1.44836463566749,1.91732695155654,86.332747426066,12.0393691169135,86.6563599414464,67.4888494241664,17.5189561026913,2.59817827314887,11.4642037535144,3.17980302191118,29.4197821848871
17,3.59853546087941,35.824705289903,72.1343026804852,0.842538414738996,4.82697489250275,24183.875949529,4.40027927702124,169.416743195697,1413.55464811166,12967.2428537642,42.3311081410919,5.78618696811743,5.0904950677518,0.108096546297825,24.5465654468643,7.90382809771453,0.402079730069794,35.4849608555488,17.9166160328834,1.98469327884727,7.45060452280158,0.654251310251874,5.19982007527996,16.8214037844255,42.4766178532209,66.1815240241394,0.739686990115927,29.4758044065977,2.04452850326624,5.97470698666916,25.4307303165116,24.006071595894,0.435501915823331,0.0422274108639716,0.207853522473715,0.150090445986379,9.97061205466753,205.193391213817,10.2833993759682,89.5375930415572,15.0641155806283,1.3465508744391,1.98724329589458,85.8882455484223,12.2194304640072,76.8181376741849,68.3898241837226,18.0314079818919,2.19199105711035,11.8926386613332,3.06349900408152,27.6683838882424
18,2.05758542765008,26.7102028283029,48.8610697193053,0.451462342312467,2.51679251789997,19024.1929447882,3.49738215173907,384.92475362372,1102.93277120372,15141.9801639789,34.2152782038538,3.09316128134921,4.54379470830535,0.165083937170964,20.3864591616584,7.08246223471249,0.252929300822546,29.5047071681545,27.6117855447141,0.71380121317782,6.13721876285831,0.358889641927307,5.18747424413674,15.7084729465719,42.5294477546812,57.9524046088833,8.94786650309716,26.7969216717444,2.76582739370421,3.35766808751611,25.9333908588585,18.2222737248668,0.641045130499459,0.0283290246284456,0.523872428258929,0.0793545250521817,22.2916559402847,176.032754537739,6.4574866552202,80.6562989261212,19.3955803294022,1.27788257611066,1.97283727769412,85.5429058764457,12.6378490421225,81.259286501808,61.4187187401097,21.4963155307492,3.31094571215015,11.8910847534166,3.83075668657559,27.2423719443453
19,0.75999406390217,12.1092711735977,17.5768171152731,0.50391429874064,1.389666573561,8652.64917495132,4.77161347834221,1201.08639108105,593.067353940148,44386.2695962752,8.79638164380492,1.66702658798376,3.64205287874941,0.145486878696514,1.07136511621037,0.378989176051049,1.94708193952698,11.4013890252803,50.1832437118519,5.412867452341,3.78873850409312,0.181161556313351,8.37500466981302,8.4512056585259,44.4806413498875,17.533032044904,35.1875655248427,1.33057737633159,43.8206565164631,0.985663067099199,3.4109866956358,2.63927447122443,2.57937254969766,9.38769697048567,20.7775282440646,0.228178901206433,68.3316050243889,32.8270035799421,1.97819656244077,24.6505072500302,40.1799247061839,3.00615747364854,3.5739270954798,54.6746486812506,43.3732173294033,39.4876894745719,29.0489162703935,47.4376999789391,0.202036960625869,11.1293985898762,6.22760037333726,20.4753584654048
20,1.07213654292188,12.8169897348521,16.3279083176953,0.886519466777491,2.8998007117485,25902.653367709,5.83269889463559,855.030635909011,1187.62903054557,30951.5770282948,8.94969396768359,2.43967708656318,4.51033383888724,0.148728019231671,1.34050163645425,0.596649722543312,0.659761370527684,12.7632157170262,27.9404404307466,1.04233409322926,13.8851805130856,0.462968007872077,6.41073684395906,14.387506446103,37.3427167400757,14.9059969840454,68.1024310504766,2.09847745131089,12.762098878716,1.55690360770376,2.43171473340349,1.85417224206133,2.26095086460336,7.18039891622906,50.8054432048124,0.0294587002679128,41.6665392343247,135.550717816138,3.48295968161896,23.1219428675576,32.0770163762079,1.11041598564749,1.44640987414796,62.7618207359821,35.0044579148356,33.7766259517477,29.5615799985787,32.0464471763771,0.393693562766183,10.8340338352736,4.89456005110754,24.6199934906577
21,1.67425130510923,33.5966986324301,58.6474938293821,1.23550973880323,4.28347876968544,57821.7054393604,8.24850983260477,723.121576513532,2199.63509348987,44900.2616814482,19.4068842718494,3.04850658116199,2.26341942347455,0.109273699490656,6.44281542355442,3.66888312760993,0.595219275150844,19.941785038942,19.2128612209328,2.19441449432257,9.03315616339276,1.11848669324387,3.54703797156922,10.0463013873351,33.5536573327183,69.4424855499561,12.9364741088936,9.93902487605944,5.95107761379289,15.4731975529435,2.71874481056137,15.4919858974254,4.64231005932334,0.188309983956601,5.53092505822738,0.226326539428619,28.4525872740051,303.215135764238,4.25986934022958,49.2984985452037,20.2951862414323,0.821339252103831,2.13679666488846,76.4893442780554,22.0455655460635,69.2304789168309,51.79114300984,27.8342304584494,1.69029437589071,11.594784569451,4.32559253717419,20.2070445553566
